Time [s]	Whole Image
73.731	205.07
73.742	204.56
73.752	204.57
73.762	205.1
73.773	204.84
73.783	204.58
73.793	204.27
73.804	204.36
73.814	204.44
73.824	203.95
73.835	204.2
73.845	204.12
73.855	204.33
73.866	204.31
73.876	204.13
73.891	203.34
73.902	203.79
73.912	203.74
73.922	203.82
73.933	203.98
73.943	204.28
73.953	203.98
73.964	204.05
73.974	203.96
73.984	203.79
73.994	203.79
74.005	204.11
74.015	203.89
74.025	203.92
74.036	203.37
74.046	203.54
74.056	203.93
74.067	203.71
74.077	203.57
74.087	203.82
74.098	203.95
74.108	203.15
74.118	203.94
74.128	203.31
74.139	203.44
74.149	203.52
74.159	203.45
74.17	203.51
74.18	203.87
74.19	203.43
74.201	203.45
74.211	203.1
74.226	202.58
74.237	202.77
74.247	203.14
74.257	203.53
74.268	203.21
74.278	203.28
74.288	203.09
74.299	203.14
74.309	203.59
74.319	203.47
74.33	202.97
74.34	202.95
74.35	203.11
74.361	203.15
74.371	203.32
74.381	202.98
74.391	202.88
74.402	202.96
74.412	202.86
74.422	202.71
74.433	202.91
74.443	202.8
74.453	203.02
74.464	202.8
74.474	203.44
74.484	203.15
74.494	202.78
74.505	202.84
74.515	202.63
74.525	203.02
74.536	202.66
74.546	202.9
74.561	202.29
74.572	203.1
74.582	202.94
74.592	202.89
74.603	202.64
74.613	202.67
74.623	202.84
74.634	202.95
74.644	202.61
74.654	202.54
74.664	204.09
74.675	209.84
74.685	214.13
74.695	217.5
74.706	220.59
74.716	223.72
74.726	225.54
74.737	227.45
74.747	229.5
74.757	231.05
74.768	232.17
74.778	233.08
74.788	234.28
74.799	234.23
74.809	234.46
74.819	234.62
74.83	234.13
74.84	233.81
74.85	233.77
74.861	232.83
74.871	233.13
74.881	232.28
74.896	231.41
74.907	231.39
74.917	230.53
74.927	230.06
74.938	229.46
74.948	229.11
74.958	228.48
74.969	227.95
74.979	227.4
74.989	227.32
75	226.19
75.01	226.42
75.02	225.37
75.031	225.14
75.041	224.66
75.051	224.21
75.062	223.62
75.072	223.25
75.082	222.33
75.093	222.08
75.103	221.83
75.113	221.27
75.124	221.14
75.134	220.16
75.144	219.97
75.155	219.51
75.165	219.29
75.175	218.92
75.186	218.77
75.196	218.66
75.206	218.13
75.216	217.42
75.232	216.89
75.242	216.81
75.253	216.53
75.263	216.52
75.273	216.04
75.283	216.09
75.294	215.61
75.304	214.96
75.314	215.01
75.325	214.88
75.335	214.38
75.345	214.46
75.356	214.19
75.366	213.89
75.376	213.09
75.387	213.09
75.397	212.94
75.407	212.72
75.418	212.4
75.428	212.32
75.438	211.75
75.449	211.75
75.459	212
75.469	211.45
75.479	211.36
75.49	210.93
75.5	211.35
75.51	211.07
75.521	210.7
75.531	210.58
75.541	210.11
75.552	209.8
75.567	209.63
75.577	209.72
75.588	209.69
75.598	209.75
75.608	209.27
75.619	209.29
75.629	208.92
75.639	208.85
75.649	208.76
75.66	208.71
75.67	208.3
75.681	208.19
75.691	208.33
75.701	208.25
75.711	207.91
75.722	207.86
75.732	207.78
75.743	207.78
75.753	207.48
75.763	207.84
75.774	207.68
75.784	207.27
75.794	207.5
75.804	207.31
75.815	206.94
75.825	207.62
75.835	207.19
75.846	206.79
75.856	206.93
75.866	206.75
75.877	206.42
75.887	206.26
75.902	206.35
75.913	206.05
75.923	206.33
75.933	206
75.943	206.04
75.954	205.97
75.964	206.17
75.974	205.82
75.985	206.1
75.995	205.68
76.005	205.87
76.016	205.77
76.026	205.59
76.036	205.64
76.047	205.27
76.057	205.53
76.067	204.97
76.077	205.32
76.088	205.23
76.098	205.65
76.108	205.61
76.119	205.01
76.129	205.23
76.139	205.08
76.15	205.26
76.16	205.11
76.17	204.98
76.181	204.97
76.191	204.54
76.201	204.79
76.212	204.75
76.222	204.9
76.237	204.44
76.247	204.61
76.258	204.58
76.268	204.46
76.278	204.32
76.289	204.27
76.299	204.68
76.309	204.45
76.32	204.2
76.33	204.33
76.34	204.26
76.351	204.49
76.361	204.1
76.371	203.94
76.382	204.07
76.392	203.9
76.402	204.06
76.413	203.91
76.423	203.82
76.433	203.79
76.443	203.64
76.454	203.81
76.464	203.74
76.474	203.82
76.485	203.66
76.495	203.74
76.505	203.38
76.516	203.58
76.526	203.43
76.536	203.6
76.547	203.78
76.557	203.67
76.572	203.13
76.583	203.14
76.593	203.38
76.603	203.58
76.614	203.53
76.624	203.4
76.635	203.07
76.645	203.08
76.655	203.49
76.665	203.14
76.676	203.46
76.686	203.38
76.696	203.43
76.707	203.29
76.717	203.65
76.728	203.16
76.738	203.59
76.748	203.69
76.758	203.4
76.769	203.41
76.779	203.71
76.789	203.08
76.8	203.6
76.81	203.2
76.82	203.24
76.831	203.53
76.841	203.5
76.851	203.08
76.862	203.22
76.872	203.38
76.882	203.06
76.892	203.13
76.908	202.79
76.918	203.23
76.929	203.17
76.939	203.44
76.949	202.88
76.96	203.25
76.97	203.09
76.98	203.04
76.991	203.1
77.001	202.63
77.011	202.94
77.022	202.84
77.032	203.31
77.042	202.73
77.052	203
77.063	202.98
77.073	202.94
77.083	202.78
77.094	203.3
77.104	202.61
77.114	202.68
77.125	202.74
77.135	203.25
77.146	203.12
77.156	203.2
77.166	204.41
77.176	210.67
77.187	214.9
77.197	218.23
77.207	221.24
77.218	223.6
77.228	225.74
77.243	228.24
77.254	229.95
77.264	231.55
77.274	232.58
77.285	233.72
77.295	233.98
77.305	234.48
77.315	234.53
77.326	234.26
77.336	233.85
77.346	233.57
77.357	233.16
77.367	232.93
77.377	232.94
77.387	231.92
77.398	231.6
77.408	230.8
77.418	230.63
77.429	229.91
77.439	229.61
77.449	228.99
77.46	228.01
77.47	227.7
77.48	227.17
77.49	226.72
77.501	226.27
77.511	225.96
77.522	225.49
77.532	224.39
77.542	224.36
77.552	223.89
77.563	223.58
77.578	222.42
77.588	222.28
77.599	222.04
77.609	221.85
77.619	220.78
77.63	220.58
77.64	220.28
77.65	219.57
77.661	219.64
77.671	219.28
77.681	218.94
77.692	218.56
77.702	218.35
77.712	217.52
77.723	217.63
77.733	216.74
77.743	217.04
77.754	216.44
77.764	216.35
77.774	216.25
77.784	215.58
77.795	215.24
77.805	215.16
77.815	214.93
77.826	214.69
77.836	214.1
77.846	214.1
77.857	213.72
77.867	213.5
77.877	213.29
77.888	213.01
77.898	212.91
77.913	212.22
77.923	212.18
77.934	212.25
77.944	211.69
77.954	211.8
77.965	211.45
77.975	211.26
77.985	211.34
77.996	211.06
78.006	210.86
78.016	211.19
78.027	210.38
78.037	210.31
78.047	210.41
78.058	210.07
78.068	209.91
78.078	209.43
78.089	209.6
78.099	209.29
78.109	209.32
78.119	209.2
78.13	208.88
78.14	208.98
78.15	208.86
78.161	208.47
78.171	208.51
78.181	208.58
78.192	208.36
78.202	208
78.212	208.03
78.223	208.16
78.233	207.81
78.248	207.22
78.259	207.78
78.269	207.69
78.279	207.46
78.289	207.3
78.3	207.13
78.31	207.39
78.32	206.8
78.331	207.22
78.341	206.9
78.351	206.88
78.362	207.02
78.372	206.57
78.382	206.98
78.393	206.71
78.403	206.67
78.413	206.09
78.424	206.21
78.434	206.09
78.444	206.38
78.455	206.35
78.465	205.84
78.475	206.21
78.485	206.04
78.496	205.72
78.506	206.25
78.516	206.07
78.527	205.71
78.537	205.46
78.547	205.44
78.558	205.59
78.568	205.32
78.583	204.64
78.594	205.66
78.604	205.28
78.614	205.26
78.625	205.09
78.635	205.33
78.645	205.28
78.656	204.6
78.666	204.99
78.676	204.91
78.687	204.68
78.697	204.8
78.707	204.93
78.718	204.49
78.728	204.5
78.738	204.67
78.749	204.43
78.759	204.32
78.769	204.37
78.78	204.86
78.79	204.56
78.8	204.93
78.81	204.28
78.821	204.22
78.831	204.36
78.841	204.03
78.852	204.7
78.862	204.19
78.872	204.43
78.883	204.09
78.893	204.37
78.903	204.06
78.919	203.44
78.929	204.06
78.939	204.01
78.95	203.79
78.96	203.93
78.97	204.19
78.981	203.64
78.991	203.53
79.001	203.88
79.012	203.81
79.022	203.73
79.032	203.73
79.043	203.71
79.053	203.64
79.063	203.69
79.074	203.76
79.084	203.58
79.094	203.32
79.105	203.62
79.115	203.8
79.125	203.59
79.136	203.72
79.146	203.58
79.156	203.27
79.166	203.32
79.177	203.48
79.187	203.71
79.197	203.39
79.208	203.33
79.218	203.49
79.228	203.1
79.239	203.51
79.254	202.67
79.264	203.26
79.275	203.66
79.285	203.18
79.295	203.53
79.306	203.12
79.316	203
79.326	203.26
79.337	203.2
79.347	203.23
79.357	202.73
79.367	203.33
79.378	203
79.388	203.19
79.398	202.85
79.409	203.04
79.419	203.14
79.429	203.1
79.44	202.74
79.45	202.94
79.46	203.5
79.471	203.27
79.481	203.24
79.491	203.28
79.502	202.81
79.512	202.86
79.522	202.97
79.533	203.14
79.543	202.82
79.553	202.97
79.564	202.86
79.574	202.48
79.589	202.42
79.599	202.82
79.61	203.07
79.62	202.75
79.63	202.79
79.641	203.03
79.651	202.86
79.661	203.64
79.672	207.46
79.682	212.76
79.692	216.21
79.703	219.51
79.713	222.15
79.723	224.72
79.734	226.9
79.744	228.51
79.754	230.19
79.765	231.61
79.775	232.68
79.785	233.58
79.796	234.07
79.806	234.15
79.816	234.41
79.827	234.17
79.837	233.86
79.847	233.26
79.858	232.94
79.868	232.87
79.878	232.17
79.889	231.95
79.899	231.42
79.909	230.78
79.925	229.89
79.935	229.69
79.945	228.92
79.956	228.26
79.966	228.09
79.976	227.4
79.986	226.84
79.997	226.62
80.007	226.36
80.017	225.43
80.028	225.08
80.038	224.44
80.048	223.95
80.059	223.51
80.069	223.47
80.079	222.65
80.09	222.77
80.1	221.79
80.11	221.96
80.121	220.96
80.131	220.84
80.141	220.27
80.152	220.01
80.162	219.62
80.172	219.19
80.183	218.44
80.193	218.41
80.203	218.26
80.214	217.62
80.224	217.46
80.234	216.74
80.245	216.41
80.26	215.61
80.27	215.81
80.281	215.78
80.291	215.41
80.301	215.29
80.312	215.08
80.322	214.58
80.332	214.25
80.343	213.56
80.353	213.69
80.363	213.89
80.374	213.6
80.384	213.74
80.394	213.29
80.405	213.06
80.415	212.55
80.425	212.55
80.435	212.1
80.446	211.86
80.456	211.75
80.466	211.26
80.477	211.76
80.487	211.39
80.497	210.87
80.508	210.67
80.518	210.99
80.528	210.25
80.539	210.18
80.549	210.41
80.559	210.25
80.569	209.79
80.58	209.81
80.595	209.46
80.605	209.55
80.616	209.21
80.626	209.45
80.636	208.9
80.647	208.93
80.657	208.9
80.667	208.64
80.677	208.86
80.688	208.25
80.698	208.39
80.708	208.16
80.719	208.41
80.729	207.62
80.739	208.08
80.749	207.69
80.76	207.74
80.77	207.39
80.78	207.63
80.791	207.5
80.801	207.36
80.811	207.33
80.822	207.07
80.832	207.08
80.842	206.77
80.853	206.98
80.863	207.02
80.873	206.47
80.884	206.77
80.894	206.7
80.904	206.08
80.914	206.29
80.93	205.97
80.94	206.34
80.951	206.31
80.961	205.82
80.971	206.01
80.981	205.8
80.992	205.95
81.002	205.55
81.012	205.48
81.023	205.81
81.033	205.49
81.043	205.69
81.054	205.59
81.064	205.43
81.074	205.6
81.085	205.23
81.095	205.33
81.105	205.2
81.115	205.15
81.126	204.84
81.136	205.03
81.146	205.02
81.157	205.15
81.167	204.97
81.177	204.83
81.188	204.87
81.198	204.73
81.208	205.01
81.219	204.79
81.229	204.57
81.239	204.91
81.249	204.74
81.265	203.89
81.275	204.41
81.286	204.31
81.296	204.26
81.306	204.08
81.317	204.25
81.327	204.37
81.337	204.05
81.348	204.2
81.358	204.02
81.368	204.15
81.379	203.98
81.389	204.23
81.399	204.21
81.41	203.93
81.42	203.63
81.43	204.44
81.44	204.18
81.451	204.21
81.461	204.07
81.472	203.95
81.482	203.74
81.492	203.69
81.503	203.82
81.513	203.6
81.523	203.43
81.533	203.9
81.544	203.84
81.554	203.74
81.564	203.85
81.575	203.54
81.585	203.79
81.601	203.63
81.611	203.64
81.622	203.51
81.632	203.44
81.642	203.11
81.653	203.37
81.663	203.6
81.673	203.11
81.683	203.59
81.694	203.39
81.704	203.48
81.714	203.2
81.725	203.36
81.735	203.68
81.745	203.14
81.756	203.31
81.766	202.9
81.776	203.25
81.787	203.27
81.797	203.23
81.807	203.16
81.818	203.08
81.828	203.22
81.838	203.28
81.849	202.94
81.859	202.9
81.869	203.24
81.879	203.16
81.89	202.99
81.9	203.08
81.91	203.14
81.921	202.66
81.936	202.91
81.946	203.01
81.957	202.9
81.967	203.13
81.977	203.35
81.988	203
81.998	203
82.008	202.96
82.019	202.99
82.029	203.02
82.039	202.98
82.05	202.86
82.06	202.92
82.07	203.1
82.08	202.81
82.091	202.94
82.101	202.55
82.111	202.7
82.122	203.04
82.132	202.74
82.142	202.77
82.153	203.07
82.163	203.76
82.173	207.87
82.184	212.81
82.194	216.77
82.204	219.58
82.215	222.05
82.225	224.69
82.235	226.69
82.246	228.52
82.256	230.09
82.271	231.34
82.282	233.27
82.292	233.85
82.302	233.93
82.313	233.84
82.323	233.99
82.333	233.61
82.344	233.65
82.354	233.23
82.364	232.73
82.374	232.3
82.385	231.85
82.395	231.36
82.405	230.92
82.416	230.67
82.426	229.72
82.436	229.2
82.447	228.38
82.457	228.28
82.467	228.21
82.478	227.29
82.488	226.94
82.498	226.42
82.509	225.84
82.519	225.17
82.529	225.14
82.54	224.27
82.55	223.56
82.56	223.47
82.571	223.07
82.581	222.82
82.591	221.97
82.606	221.09
82.617	220.66
82.627	220.91
82.637	220.54
82.648	219.83
82.658	219.45
82.668	218.88
82.679	218.96
82.689	218.41
82.699	218.35
82.71	217.52
82.72	216.96
82.73	217.21
82.741	216.55
82.751	216.84
82.761	216.27
82.771	216.04
82.782	215.3
82.792	215.52
82.802	215.28
82.813	214.92
82.823	214.82
82.833	214.14
82.843	213.94
82.854	214.25
82.864	213.76
82.874	213.59
82.885	213.14
82.895	213.02
82.905	213.05
82.916	212.33
82.926	212.33
82.941	211.56
82.952	211.72
82.962	211.54
82.973	211.36
82.983	211.26
82.993	211.16
83.004	210.87
83.014	210.78
83.024	210.46
83.034	210.32
83.045	210.01
83.055	209.61
83.065	210.16
83.076	209.5
83.086	209.71
83.096	209.41
83.107	209.13
83.117	209.25
83.127	208.87
83.138	208.53
83.148	208.58
83.158	208.93
83.169	208.63
83.179	208.47
83.19	208.24
83.2	208.27
83.21	208.42
83.221	208.28
83.231	207.86
83.241	207.93
83.252	207.36
83.262	207.77
83.277	206.93
83.288	207.35
83.298	207.25
83.308	207.04
83.319	206.98
83.329	207.13
83.339	206.7
83.35	206.87
83.36	206.9
83.37	206.67
83.381	206.78
83.391	206.43
83.401	206.49
83.412	206.51
83.422	206.62
83.432	206.2
83.443	205.86
83.453	205.94
83.463	205.86
83.474	205.67
83.484	205.57
83.494	205.81
83.504	205.9
83.515	205.91
83.525	205.35
83.535	205.2
83.546	205
83.556	205.21
83.566	205.07
83.577	205.35
83.587	205.45
83.597	205.63
83.613	205.05
83.623	204.89
83.633	205.02
83.644	204.73
83.654	204.89
83.664	204.8
83.674	205.19
83.685	204.99
83.695	204.97
83.705	204.59
83.716	204.71
83.726	204.72
83.736	204.29
83.747	204.71
83.757	204.11
83.767	204.38
83.777	204.53
83.788	204.39
83.798	204.71
83.808	204.64
83.819	204.39
83.829	203.77
83.839	204.21
83.85	204.24
83.86	204.36
83.87	204.26
83.881	204.4
83.891	204.41
83.901	204.03
83.912	203.79
83.922	204.23
83.932	203.78
83.948	203.76
83.958	204.01
83.968	203.78
83.979	203.36
83.989	203.6
83.999	203.69
84.01	203.95
84.02	203.77
84.03	203.9
84.04	203.42
84.051	204.04
84.061	203.77
84.071	203.5
84.082	203.62
84.092	203.39
84.102	203.51
84.113	203.57
84.123	203.48
84.133	203.46
84.144	203.59
84.154	203.78
84.164	203.39
84.174	203.39
84.185	203.45
84.195	203.59
84.205	203.51
84.216	203.69
84.226	203.21
84.236	203.58
84.247	203.49
84.257	203.51
84.267	202.96
84.283	202.86
84.293	203.46
84.303	203.37
84.314	203.33
84.324	203.09
84.334	203.2
84.345	203.21
84.355	203.26
84.365	203.36
84.376	203.25
84.386	203.14
84.396	203.37
84.407	203.07
84.417	203.2
84.427	202.61
84.438	202.88
84.448	202.94
84.458	203.14
84.468	203.26
84.479	203.19
84.489	203.04
84.499	203.29
84.51	203
84.52	203.07
84.53	203.21
84.541	203.02
84.551	202.79
84.561	202.98
84.572	202.91
84.582	203.26
84.592	203.03
84.603	203.06
84.618	202.7
84.628	203.02
84.639	202.85
84.649	203.24
84.659	203.13
84.67	205.67
84.68	211.4
84.69	215.47
84.701	218.36
84.711	220.86
84.721	223.44
84.732	226.11
84.742	227.64
84.752	229.42
84.763	231.17
84.773	232.37
84.783	233.09
84.794	233.32
84.804	233.83
84.814	233.74
84.825	233.96
84.835	233.7
84.845	233.64
84.856	233
84.866	232.67
84.876	232.04
84.886	231.78
84.897	231.69
84.907	230.64
84.917	230.04
84.928	230.25
84.938	229.42
84.953	228.35
84.964	227.5
84.974	227.95
84.984	227.06
84.995	226.72
85.005	226.15
85.015	225.67
85.025	224.92
85.036	224.87
85.046	224.07
85.056	223.7
85.067	223.22
85.077	222.61
85.087	222.25
85.098	221.87
85.108	221.47
85.118	221.58
85.129	220.73
85.139	220.54
85.149	220.14
85.16	219.66
85.17	219.23
85.18	218.83
85.191	218.73
85.201	217.99
85.211	217.95
85.222	217.56
85.232	217.15
85.242	217.08
85.253	216.69
85.263	216.42
85.273	216.24
85.289	215.25
85.299	215.1
85.309	215.27
85.319	215.11
85.33	214.72
85.34	214.44
85.35	214.42
85.361	213.66
85.371	213.59
85.381	213.26
85.392	213.21
85.402	212.8
85.412	212.28
85.423	212.81
85.433	212.14
85.443	212.06
85.454	211.85
85.464	211.58
85.474	211.23
85.485	211.08
85.495	211.17
85.505	211.01
85.515	210.95
85.526	210.85
85.536	210.19
85.546	210.2
85.557	210
85.567	209.77
85.577	209.89
85.588	209.7
85.598	209.88
85.608	209.76
85.624	208.64
85.634	209.06
85.644	208.73
85.655	208.49
85.665	208.58
85.675	208.72
85.686	208.77
85.696	208.04
85.706	208.28
85.716	208.15
85.727	208
85.737	207.82
85.747	207.46
85.758	207.89
85.768	208.05
85.778	207.82
85.789	207.04
85.799	207.21
85.809	207.4
85.82	207.34
85.83	207.09
85.84	207.35
85.851	206.83
85.861	207.17
85.871	206.53
85.881	207.05
85.892	206.56
85.902	206.9
85.912	206.81
85.923	206.31
85.933	206.14
85.943	205.9
85.959	205.9
85.969	206.07
85.979	205.97
85.99	205.74
86	206.08
86.01	205.72
86.021	205.88
86.031	205.92
86.041	205.65
86.051	205.73
86.062	205.83
86.072	205.34
86.082	205.28
86.093	205.04
86.103	204.68
86.113	205.16
86.124	205.2
86.134	205.31
86.144	204.84
86.155	204.87
86.165	205.24
86.175	205.01
86.186	205.2
86.196	204.88
86.206	204.6
86.217	204.8
86.227	204.91
86.237	204.77
86.247	204.74
86.258	204.88
86.268	204.48
86.279	204.64
86.294	203.93
86.304	204.52
86.314	204.43
86.325	204.93
86.335	204.7
86.345	204.13
86.356	204.15
86.366	204.06
86.376	204.45
86.387	204.32
86.397	204.33
86.408	204.19
86.418	204.2
86.428	204.12
86.439	204.35
86.449	204.41
86.459	204.16
86.469	203.82
86.48	203.65
86.49	203.74
86.5	204.01
86.511	203.72
86.521	203.87
86.531	203.87
86.542	203.46
86.552	203.6
86.562	203.64
86.573	203.29
86.583	203.38
86.593	203.17
86.604	203.41
86.614	203.66
86.629	202.9
86.64	203.48
86.65	203.76
86.66	203.29
86.671	203.66
86.681	203.15
86.691	203.03
86.702	203.58
86.712	203.31
86.722	203.58
86.733	203.31
86.743	203.34
86.753	203.1
86.763	203.15
86.774	203.42
86.784	203.33
86.794	203.47
86.805	203.24
86.815	203.31
86.825	203.07
86.836	203.45
86.846	203.31
86.856	203.35
86.867	202.87
86.877	203.37
86.887	202.67
86.898	203.18
86.908	203.09
86.918	203.46
86.928	203.35
86.939	202.86
86.949	203.21
86.965	202.86
86.975	203.23
86.985	203.1
86.996	203.29
87.006	203.01
87.016	203.03
87.027	203.13
87.037	203.07
87.047	202.9
87.058	202.84
87.068	203.03
87.078	203.2
87.089	203.03
87.099	202.71
87.109	202.82
87.12	203.06
87.13	202.59
87.14	203.1
87.15	202.77
87.161	203.15
87.171	206.33
87.181	211.69
87.192	216
87.202	218.81
87.212	221.68
87.223	223.87
87.233	226.19
87.243	228.16
87.254	229.45
87.264	231.05
87.274	232.27
87.285	232.64
87.3	233.31
87.31	233.79
87.321	233.85
87.331	233.51
87.341	232.97
87.352	232.73
87.362	232.22
87.372	231.81
87.383	231.67
87.393	231.01
87.403	230.59
87.414	230.27
87.424	229.54
87.434	229.04
87.445	228.69
87.455	228.13
87.465	227.76
87.476	227.21
87.486	226.46
87.496	226.03
87.506	225.77
87.517	225.2
87.527	224.93
87.537	224.22
87.548	223.96
87.558	223.41
87.568	222.91
87.579	222.41
87.589	221.96
87.599	221.74
87.61	221.41
87.62	220.84
87.635	219.94
87.646	219.35
87.656	219.18
87.666	219.15
87.677	218.67
87.687	218.34
87.697	218.24
87.708	217.69
87.718	217.55
87.728	217.26
87.739	216.86
87.749	216.41
87.759	216.03
87.77	216.05
87.78	216.12
87.79	215.47
87.801	214.67
87.811	214.67
87.821	214.7
87.832	213.93
87.842	214.14
87.852	213.72
87.863	213.76
87.873	213.5
87.883	213.35
87.894	212.8
87.904	212.33
87.914	212.59
87.924	212.55
87.935	211.81
87.945	211.69
87.955	211.79
87.971	211.29
87.981	211.22
87.992	211.02
88.002	211.01
88.012	210.7
88.022	210.37
88.033	210.45
88.043	210.47
88.053	209.78
88.064	209.86
88.074	209.81
88.084	209.56
88.095	209.48
88.105	209.28
88.115	208.93
88.126	208.78
88.136	208.95
88.146	208.72
88.157	208.86
88.167	208.64
88.177	208.21
88.188	208.16
88.198	208
88.208	208.14
88.219	207.78
88.229	208.07
88.239	207.95
88.25	207.69
88.26	207.88
88.27	207.43
88.281	207.5
88.291	207.67
88.306	206.87
88.317	207.12
88.327	207.07
88.337	206.78
88.348	206.9
88.358	207.06
88.368	207.22
88.379	206.81
88.389	206.85
88.399	206.37
88.41	206.2
88.42	206.64
88.43	205.93
88.441	206.47
88.451	205.63
88.461	205.62
88.472	205.76
88.482	205.61
88.492	205.74
88.503	206.14
88.513	205.74
88.523	205.96
88.534	205.5
88.544	205.45
88.554	205.7
88.565	205.59
88.575	205.28
88.585	204.94
88.596	205.45
88.606	205.29
88.616	204.98
88.626	205.19
88.642	204.85
88.652	204.99
88.663	204.9
88.673	204.88
88.683	204.7
88.694	205.05
88.704	204.86
88.714	204.99
88.724	204.28
88.735	204.94
88.745	204.68
88.755	204.83
88.766	204.88
88.776	204.89
88.786	204.78
88.797	204.48
88.807	204.12
88.817	204.59
88.828	204.11
88.838	204.28
88.848	203.93
88.859	203.93
88.869	204.31
88.879	204.05
88.89	204.23
88.9	203.99
88.91	203.72
88.921	204.42
88.931	204.16
88.941	204.32
88.952	203.97
88.962	203.91
88.977	203.25
88.988	203.94
88.998	203.77
89.009	203.8
89.019	203.77
89.029	203.81
89.039	203.84
89.05	203.77
89.06	203.8
89.07	203.86
89.081	203.57
89.091	203.66
89.101	203.73
89.112	203.41
89.122	203.74
89.132	203.33
89.143	203.32
89.153	203.32
89.163	203.41
89.174	203.3
89.184	203.08
89.194	203.38
89.204	203.33
89.215	203.6
89.225	203.12
89.236	203.34
89.246	203.28
89.256	203.18
89.266	203.44
89.277	203.34
89.287	203.23
89.297	203.26
89.313	202.93
89.323	203.32
89.333	202.92
89.344	202.81
89.354	203.29
89.364	202.77
89.375	203.49
89.385	203.04
89.395	202.72
89.406	203.28
89.416	203.07
89.426	202.69
89.437	202.97
89.447	203.18
89.457	203.26
89.468	203.14
89.478	203
89.488	203.05
89.499	202.81
89.509	202.82
89.519	202.74
89.53	203.5
89.54	202.95
89.55	202.98
89.56	202.84
89.571	202.84
89.581	202.79
89.591	203.16
89.602	202.88
89.612	202.86
89.622	202.79
89.633	202.88
89.648	202.21
89.658	202.77
89.669	204.7
89.679	210.31
89.689	214.73
89.7	217.88
89.71	220.46
89.72	223.09
89.731	225.22
89.741	227.33
89.751	229.22
89.762	230.54
89.772	231.76
89.782	232.47
89.793	233.22
89.803	233.74
89.813	233.76
89.824	233.43
89.834	233.5
89.844	233.26
89.854	232.61
89.865	232.15
89.875	231.96
89.885	230.89
89.896	230.88
89.906	230.33
89.916	229.77
89.927	229.49
89.937	229.1
89.947	228.53
89.958	227.9
89.968	227.95
89.983	226.53
89.994	226.43
90.004	225.91
90.014	225.59
90.024	224.78
90.035	224.5
90.045	224.02
90.055	223.42
90.066	223.15
90.076	223.03
90.086	222.21
90.097	222.02
90.107	221.62
90.117	221.02
90.128	220.75
90.138	220.46
90.148	219.9
90.159	219.4
90.169	218.92
90.179	218.64
90.19	218.54
90.2	218.07
90.21	218.05
90.221	217.5
90.231	217.16
90.241	216.75
90.252	216.52
90.262	216.48
90.272	215.9
90.283	215.36
90.293	215.52
90.303	215.27
90.318	214.72
90.329	214.24
90.339	214.13
90.349	213.99
90.36	214.14
90.37	213.52
90.38	213.01
90.391	213.05
90.401	212.75
90.411	212.57
90.422	212.3
90.432	212.35
90.442	212.07
90.453	211.91
90.463	211.65
90.473	211.53
90.484	211.35
90.494	211.41
90.504	211.02
90.515	210.95
90.525	210.53
90.535	210.37
90.546	210.35
90.556	210.09
90.566	210.4
90.577	209.95
90.587	209.95
90.597	209.98
90.608	209.62
90.618	209.56
90.628	209.16
90.639	209.04
90.654	208.54
90.664	208.86
90.675	208.67
90.685	208.64
90.695	208.31
90.706	207.69
90.716	208.28
90.726	207.83
90.737	207.96
90.747	207.9
90.757	207.53
90.768	207.64
90.778	207.85
90.788	207.71
90.799	207.29
90.809	207.34
90.819	207.07
90.83	206.91
90.84	206.77
90.85	206.84
90.861	206.8
90.871	206.53
90.881	206.66
90.892	206.45
90.902	206.41
90.912	206.36
90.923	206.28
90.933	206.49
90.943	205.74
90.953	206.18
90.964	205.8
90.974	205.93
90.989	205.49
91	206.22
91.01	206.1
91.021	205.94
91.031	206.38
91.041	205.75
91.051	205.89
91.062	205.53
91.072	205.45
91.082	205.5
91.093	205.07
91.103	205.56
91.113	205.44
91.124	205.31
91.134	205.28
91.144	205.18
91.155	205.15
91.165	205.22
91.175	205.08
91.186	205.06
91.196	204.95
91.206	205.03
91.216	204.94
91.227	204.79
91.237	204.65
91.247	204.68
91.258	204.78
91.268	204.71
91.278	204.49
91.289	204.66
91.299	204.08
91.309	204.36
91.325	204.2
91.335	204.16
91.345	204.69
91.356	204.26
91.366	204.41
91.376	204.51
91.387	204.22
91.397	204.31
91.407	204.3
91.417	204.45
91.428	204.24
91.438	203.98
91.448	204.36
91.459	204.14
91.469	203.72
91.479	204.14
91.49	203.95
91.5	204.03
91.51	203.99
91.521	204.07
91.531	204.19
91.541	203.74
91.552	203.38
91.562	204.34
91.572	204.04
91.583	203.86
91.593	203.65
91.603	203.57
91.614	203.97
91.624	203.59
91.634	203.78
91.645	203.89
91.66	203.28
91.67	203.71
91.681	203.58
91.691	203.62
91.701	203.39
91.712	203.39
91.722	203.23
91.732	203.89
91.743	203.56
91.753	203.51
91.763	203.62
91.774	203.48
91.784	202.92
91.794	203.02
91.804	203.36
91.815	203.4
91.825	203.24
91.836	202.92
91.846	203.22
91.856	203.08
91.867	203.26
91.877	203.01
91.887	202.92
91.898	203.05
91.908	203.33
91.918	203.19
91.929	203.2
91.939	203.24
91.949	203.09
91.96	203
91.97	202.89
91.98	203.17
91.996	202.5
92.006	203.09
92.016	202.87
92.027	203.08
92.037	202.95
92.047	203.09
92.058	202.96
92.068	203
92.078	202.97
92.089	202.86
